bw.png type: image size: 94926
daffodil.jpg type: image size: 24657
eclipse.png type: image size: 64243
trump.jpeg type: image size: 10195
bw.png type: image size: 94926
ciao.txt type: text size: 12
daffodil.jpg type: image size: 24657
eclipse.png type: image size: 64243
pippo.odt type: text size: 0
song1.mp3 type: audio size: 1087849
song2.mp3 type: audio size: 764176
trump.jpeg type: image size: 10195
